time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,country,city,date,month,year,rainfall_lag1
10/14/2016,63,33.0,26.1,28.3,38.0,29.0,32.4,5:52:00 AM,5:49:00 PM,22.38,6.7,6.7,0,6,20.3,37.4,283,5.19,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-14,10,2016,3.9
10/15/2016,51,32.3,25.7,28.5,36.9,29.6,32.4,5:52:00 AM,5:48:00 PM,22.53,0.3,0.3,0,2,18.8,31.7,308,5.32,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-15,10,2016,6.7
10/16/2016,1,31.6,25.5,28.3,35.6,29.3,31.9,5:52:00 AM,5:48:00 PM,21.3,0.0,0.0,0,0,20.6,33.8,343,5.09,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-16,10,2016,0.3
10/17/2016,2,32.0,25.9,28.5,37.1,29.9,32.4,5:52:00 AM,5:48:00 PM,23.61,0.0,0.0,0,0,20.5,33.8,358,5.51,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-17,10,2016,0.0
10/18/2016,53,31.3,26.0,28.5,36.0,29.1,32.5,5:52:00 AM,5:47:00 PM,21.23,0.9,0.9,0,2,17.6,27.0,291,4.93,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-18,10,2016,0.0
10/19/2016,61,32.6,25.7,28.2,36.7,28.5,31.9,5:52:00 AM,5:47:00 PM,21.78,8.5,8.5,0,8,19.8,31.0,263,5.15,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-19,10,2016,0.9
10/20/2016,55,32.4,25.6,27.9,37.1,28.1,31.4,5:52:00 AM,5:46:00 PM,19.17,3.6,3.6,0,8,21.0,32.4,252,4.68,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-20,10,2016,8.5
10/21/2016,55,30.8,25.4,27.4,33.2,27.9,29.9,5:52:00 AM,5:46:00 PM,12.17,4.9,4.9,0,9,22.0,32.0,251,3.69,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-21,10,2016,3.6
10/22/2016,53,32.0,25.5,27.7,36.7,27.8,31.2,5:52:00 AM,5:46:00 PM,21.32,2.0,2.0,0,4,20.8,33.8,243,4.99,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-22,10,2016,4.9
10/23/2016,51,32.4,25.6,28.2,36.4,27.7,31.3,5:52:00 AM,5:45:00 PM,21.66,0.4,0.4,0,3,22.1,37.8,254,5.35,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-23,10,2016,2.0
10/24/2016,51,32.3,25.3,27.8,35.5,27.6,30.4,5:53:00 AM,5:45:00 PM,19.95,0.7,0.7,0,3,25.9,42.8,251,5.05,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-24,10,2016,0.4
10/25/2016,63,31.0,25.0,26.9,36.1,27.9,30.5,5:53:00 AM,5:45:00 PM,19.67,11.8,11.8,0,8,18.5,30.6,266,4.39,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-25,10,2016,0.7
10/26/2016,2,31.1,24.9,27.8,35.2,28.0,31.6,5:53:00 AM,5:44:00 PM,21.97,0.0,0.0,0,0,16.2,28.1,273,4.91,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-26,10,2016,11.8
10/27/2016,53,31.3,25.4,28.2,35.5,28.7,31.9,5:53:00 AM,5:44:00 PM,21.82,0.9,0.9,0,2,14.8,25.2,268,5.06,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-27,10,2016,0.0
10/28/2016,55,31.7,25.5,28.0,37.1,28.9,32.1,5:53:00 AM,5:44:00 PM,21.28,2.4,2.4,0,4,15.4,28.1,201,4.87,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-28,10,2016,0.9
10/29/2016,51,32.8,25.5,28.8,38.0,28.9,32.8,5:53:00 AM,5:43:00 PM,22.04,0.7,0.7,0,3,17.3,27.0,230,5.11,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-29,10,2016,2.4
10/30/2016,63,31.5,24.5,26.9,38.2,29.7,31.8,5:53:00 AM,5:43:00 PM,20.19,11.8,11.8,0,13,11.5,26.3,189,4.28,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-30,10,2016,0.7
10/31/2016,63,28.4,24.6,26.1,34.9,29.4,31.4,5:54:00 AM,5:43:00 PM,15.44,9.0,9.0,0,14,10.5,22.7,44,3.17,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-10-31,10,2016,11.8
11/1/2016,61,28.9,24.2,26.3,34.3,28.7,31.4,5:54:00 AM,5:43:00 PM,18.49,9.3,9.3,0,14,11.6,22.7,347,3.67,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-01,11,2016,9.0
11/2/2016,61,28.6,24.5,26.2,32.2,29.0,30.5,5:54:00 AM,5:42:00 PM,16.82,8.6,8.6,0,17,18.2,31.3,325,3.37,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-02,11,2016,9.3
11/3/2016,61,28.4,24.8,26.3,33.7,28.4,30.7,5:54:00 AM,5:42:00 PM,14.93,11.7,11.7,0,18,16.3,26.6,290,3.04,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-03,11,2016,8.6
11/4/2016,63,30.1,24.8,26.4,35.5,27.2,29.8,5:54:00 AM,5:42:00 PM,15.19,6.7,6.7,0,9,20.7,36.0,256,3.46,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-04,11,2016,11.7
11/5/2016,61,30.9,24.9,27.1,36.3,27.5,31.1,5:54:00 AM,5:42:00 PM,17.93,3.4,3.4,0,4,21.9,35.6,232,3.93,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-05,11,2016,6.7
11/6/2016,53,30.5,24.9,26.7,36.3,28.2,30.6,5:55:00 AM,5:42:00 PM,18.06,1.1,1.1,0,5,20.0,32.4,253,3.88,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-06,11,2016,3.4
11/7/2016,51,30.4,24.8,27.3,36.0,28.2,31.8,5:55:00 AM,5:42:00 PM,20.57,0.6,0.6,0,3,17.1,27.7,356,4.4,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-07,11,2016,1.1
11/8/2016,51,29.2,24.7,27.1,35.5,29.9,31.8,5:55:00 AM,5:41:00 PM,21.1,0.3,0.3,0,2,13.2,24.5,70,4.41,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-08,11,2016,0.6
11/9/2016,53,28.1,24.8,26.3,32.8,29.7,30.5,5:55:00 AM,5:41:00 PM,17.92,1.7,1.7,0,7,14.1,25.6,41,3.63,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-09,11,2016,0.3
11/10/2016,51,28.4,25.0,26.9,33.2,30.0,31.0,5:56:00 AM,5:41:00 PM,19.99,0.7,0.7,0,5,16.8,29.9,35,4.14,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-10,11,2016,1.7
11/11/2016,51,29.1,24.6,26.4,34.7,29.5,31.2,5:56:00 AM,5:41:00 PM,19.09,3.1,3.1,0,18,12.9,23.0,55,3.79,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-11,11,2016,0.7
11/12/2016,55,28.3,24.5,26.6,33.8,29.7,31.4,5:56:00 AM,5:41:00 PM,18.69,4.0,4.0,0,10,14.8,24.5,58,3.72,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-12,11,2016,3.1
11/13/2016,61,28.1,25.3,26.7,33.4,30.0,31.4,5:57:00 AM,5:41:00 PM,16.73,3.9,3.9,0,12,15.8,27.4,74,3.39,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-13,11,2016,4.0
11/14/2016,51,28.1,25.0,26.6,33.5,29.8,31.4,5:57:00 AM,5:41:00 PM,17.68,2.1,2.1,0,10,12.7,23.4,70,3.49,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-14,11,2016,3.9
11/15/2016,53,28.8,24.9,27.0,33.9,28.2,31.0,5:57:00 AM,5:41:00 PM,18.94,2.3,2.3,0,8,17.8,28.4,53,4.09,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-15,11,2016,2.1
11/16/2016,63,27.8,24.7,25.8,31.5,28.1,29.8,5:58:00 AM,5:41:00 PM,15.03,15.1,15.1,0,23,17.8,37.1,52,2.86,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-16,11,2016,2.3
11/17/2016,63,27.2,24.7,25.5,30.9,28.3,29.6,5:58:00 AM,5:41:00 PM,9.42,15.9,15.9,0,22,16.7,35.6,49,1.89,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-17,11,2016,15.1
11/18/2016,63,26.8,24.5,25.4,30.4,27.6,28.9,5:58:00 AM,5:41:00 PM,11.92,25.5,25.5,0,24,19.5,34.6,46,2.41,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-18,11,2016,15.9
11/19/2016,61,26.6,24.4,25.3,30.8,28.5,29.8,5:59:00 AM,5:41:00 PM,9.35,20.1,20.1,0,23,17.9,30.6,53,1.85,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-19,11,2016,25.5
11/20/2016,61,26.8,24.5,25.4,31.0,28.1,29.7,5:59:00 AM,5:41:00 PM,11.45,12.3,12.3,0,23,13.3,26.3,37,2.3,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-20,11,2016,20.1
11/21/2016,61,27.4,24.6,25.7,30.7,28.7,29.6,6:00:00 AM,5:42:00 PM,11.45,14.2,14.2,0,21,19.2,35.6,61,2.33,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-21,11,2016,12.3
11/22/2016,63,27.6,24.6,25.7,33.3,28.9,30.3,6:00:00 AM,5:42:00 PM,15.75,16.7,16.7,0,21,14.0,27.4,55,2.97,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-22,11,2016,14.2
11/23/2016,55,28.1,24.5,26.1,32.1,27.8,29.8,6:00:00 AM,5:42:00 PM,15.61,7.2,7.2,0,23,18.2,29.2,54,3.16,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-23,11,2016,16.7
11/24/2016,51,28.0,25.2,26.6,30.6,27.6,28.6,6:01:00 AM,5:42:00 PM,18.84,0.9,0.9,0,7,22.6,37.1,25,4.64,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-24,11,2016,7.2
11/25/2016,51,27.9,25.9,26.8,30.6,28.4,29.2,6:01:00 AM,5:42:00 PM,16.8,0.4,0.4,0,3,24.9,38.2,24,4.12,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-25,11,2016,0.9
11/26/2016,3,28.2,25.3,26.6,30.8,27.9,29.0,6:02:00 AM,5:42:00 PM,13.79,0.0,0.0,0,0,23.5,37.4,9,3.66,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-26,11,2016,0.4
11/27/2016,3,28.1,23.8,26.2,31.2,27.4,28.8,6:02:00 AM,5:43:00 PM,19.4,0.0,0.0,0,0,19.3,31.3,14,4.33,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-27,11,2016,0.0
11/28/2016,2,27.4,23.6,25.7,31.1,26.7,28.2,6:03:00 AM,5:43:00 PM,18.45,0.0,0.0,0,0,16.2,25.6,9,4.15,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-28,11,2016,0.0
11/29/2016,3,27.9,24.7,26.2,29.3,27.2,28.2,6:03:00 AM,5:43:00 PM,13.2,0.0,0.0,0,0,16.4,25.9,2,3.61,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-29,11,2016,0.0
11/30/2016,63,26.3,20.6,23.3,27.6,18.8,23.9,6:03:00 AM,5:43:00 PM,4.07,45.2,45.2,0,19,29.5,52.9,291,2.03,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-11-30,11,2016,0.0
12/1/2016,53,23.8,21.4,22.7,26.4,19.2,22.8,6:04:00 AM,5:43:00 PM,9.4,3.5,3.5,0,12,35.0,63.4,255,2.66,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-01,12,2016,45.2
12/2/2016,2,28.6,23.8,26.0,33.7,26.5,30.2,6:04:00 AM,5:44:00 PM,16.85,0.0,0.0,0,0,10.0,20.5,133,3.47,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-02,12,2016,3.5
12/3/2016,2,28.6,24.5,26.5,34.5,29.3,31.3,6:05:00 AM,5:44:00 PM,20.07,0.0,0.0,0,0,12.4,21.2,79,3.97,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-03,12,2016,0.0
12/4/2016,1,28.3,25.3,26.6,33.2,29.7,30.8,6:05:00 AM,5:44:00 PM,19.21,0.0,0.0,0,0,15.9,25.2,44,3.9,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-04,12,2016,0.0
12/5/2016,51,28.4,25.4,26.6,33.1,28.3,30.0,6:06:00 AM,5:45:00 PM,20.44,0.7,0.7,0,4,20.4,29.9,17,4.38,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-05,12,2016,0.0
12/6/2016,3,27.7,25.2,26.3,30.6,27.7,28.6,6:06:00 AM,5:45:00 PM,20.01,0.0,0.0,0,0,22.6,36.0,7,4.46,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-06,12,2016,0.7
12/7/2016,53,28.0,24.6,26.0,32.6,28.5,29.8,6:07:00 AM,5:45:00 PM,17.58,3.6,3.6,0,11,19.5,31.0,356,3.46,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-07,12,2016,0.0
12/8/2016,51,27.6,24.3,25.6,31.5,28.0,29.2,6:07:00 AM,5:46:00 PM,15.98,2.7,2.7,0,12,19.8,32.0,346,3.06,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-08,12,2016,3.6
12/9/2016,51,28.3,24.1,26.1,32.4,27.3,29.3,6:08:00 AM,5:46:00 PM,17.88,0.3,0.3,0,2,19.0,29.9,332,3.85,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-09,12,2016,2.7
12/10/2016,2,28.8,23.9,26.1,32.1,27.1,29.0,6:08:00 AM,5:47:00 PM,19.6,0.0,0.0,0,0,18.8,30.2,311,4.27,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-10,12,2016,0.3
12/11/2016,51,29.1,23.9,26.5,33.5,26.4,29.3,6:09:00 AM,5:47:00 PM,18.06,0.7,0.7,0,4,23.2,35.6,256,4.24,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-11,12,2016,0.0
12/12/2016,0,31.3,24.5,27.3,32.9,26.3,28.9,6:09:00 AM,5:47:00 PM,21.88,0.0,0.0,0,0,24.3,41.8,231,5.69,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-12,12,2016,0.7
12/13/2016,1,31.2,23.5,26.9,34.9,26.3,30.3,6:10:00 AM,5:48:00 PM,21.9,0.0,0.0,0,0,15.0,28.4,179,4.78,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-13,12,2016,0.0
12/14/2016,2,29.4,22.8,26.6,34.2,26.1,30.4,6:11:00 AM,5:48:00 PM,21.75,0.0,0.0,0,0,15.8,28.4,51,4.63,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-14,12,2016,0.0
12/15/2016,51,27.8,25.3,26.3,31.6,28.9,29.9,6:11:00 AM,5:49:00 PM,17.5,0.7,0.7,0,5,17.7,29.9,32,3.72,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-15,12,2016,0.0
12/16/2016,51,28.1,24.4,26.1,31.8,27.8,29.5,6:12:00 AM,5:49:00 PM,17.65,2.9,2.9,0,16,20.3,32.0,35,3.68,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-16,12,2016,0.7
12/17/2016,53,26.6,24.4,25.7,30.4,27.3,28.6,6:12:00 AM,5:50:00 PM,15.0,5.1,5.1,0,12,20.5,30.6,28,3.31,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-17,12,2016,2.9
12/18/2016,53,27.4,24.5,26.0,29.9,26.5,27.7,6:13:00 AM,5:50:00 PM,16.96,1.0,1.0,0,3,20.5,33.5,10,4.31,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-18,12,2016,5.1
12/19/2016,63,25.4,24.4,25.0,29.0,26.8,27.9,6:13:00 AM,5:50:00 PM,6.1,20.1,20.1,0,22,23.1,38.9,31,1.55,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-19,12,2016,1.0
12/20/2016,51,28.2,25.2,26.6,32.1,28.8,30.7,6:14:00 AM,5:51:00 PM,16.63,0.7,0.7,0,4,19.5,31.0,91,3.28,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-20,12,2016,20.1
12/21/2016,51,27.5,24.8,26.1,31.6,28.9,30.0,6:14:00 AM,5:51:00 PM,18.15,1.9,1.9,0,11,18.4,30.6,49,3.55,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-21,12,2016,0.7
12/22/2016,51,27.6,23.5,25.6,31.6,25.9,28.3,6:14:00 AM,5:52:00 PM,18.74,0.9,0.9,0,6,20.2,33.1,11,4.01,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-22,12,2016,1.9
12/23/2016,2,26.6,22.9,24.6,29.7,24.6,26.5,6:15:00 AM,5:52:00 PM,21.58,0.0,0.0,0,0,14.9,25.9,12,4.6,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-23,12,2016,0.9
12/24/2016,1,25.9,22.0,24.1,28.6,24.2,26.0,6:15:00 AM,5:53:00 PM,20.79,0.0,0.0,0,0,13.6,25.6,37,4.19,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-24,12,2016,0.0
12/25/2016,3,27.7,21.1,25.2,31.1,23.5,27.7,6:16:00 AM,5:53:00 PM,21.7,0.0,0.0,0,0,16.9,26.3,8,4.7,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-25,12,2016,0.0
12/26/2016,61,27.4,24.7,25.9,29.9,27.7,28.7,6:16:00 AM,5:54:00 PM,15.74,5.6,5.6,0,7,19.9,32.0,3,3.47,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-26,12,2016,0.0
12/27/2016,61,27.4,24.6,25.4,31.1,27.7,28.8,6:17:00 AM,5:54:00 PM,14.28,21.0,21.0,0,24,20.8,36.7,61,2.76,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-27,12,2016,5.6
12/28/2016,53,27.5,24.2,25.5,31.0,27.5,29.0,6:17:00 AM,5:55:00 PM,15.5,8.2,8.2,0,24,20.8,37.4,74,2.94,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-28,12,2016,21.0
12/29/2016,53,27.6,24.3,25.5,31.2,27.1,28.4,6:18:00 AM,5:56:00 PM,16.42,4.7,4.7,0,18,23.3,39.6,49,3.14,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-29,12,2016,8.2
12/30/2016,51,26.8,23.9,25.3,29.8,26.0,27.5,6:18:00 AM,5:56:00 PM,18.06,4.3,4.3,0,19,23.8,39.2,32,3.57,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-30,12,2016,4.7
12/31/2016,51,26.8,24.6,25.7,29.3,26.6,27.9,6:19:00 AM,5:57:00 PM,17.36,1.2,1.2,0,9,23.3,37.8,28,3.8,8.599998,81.20001,7,Sri Lanka,Trincomalee,2016-12-31,12,2016,4.3
1/1/2017,51,27.8,24.8,26.1,31.4,27.6,29.0,6:19:00 AM,5:57:00 PM,18.79,1.1,1.1,0,6,20.8,33.8,23,4.02,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-01,1,2017,1.2
1/2/2017,53,26.6,24.0,25.2,31.2,26.8,28.2,6:20:00 AM,5:58:00 PM,16.78,6.7,6.7,0,21,21.9,37.4,18,3.21,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-02,1,2017,1.1
1/3/2017,51,27.7,24.4,25.9,30.7,26.9,28.4,6:20:00 AM,5:58:00 PM,19.05,0.4,0.4,0,3,22.0,36.0,13,4.06,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-03,1,2017,6.7
1/4/2017,2,26.8,24.1,25.2,29.1,25.8,26.9,6:20:00 AM,5:59:00 PM,20.97,0.0,0.0,0,0,21.3,34.6,9,4.63,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-04,1,2017,0.4
1/5/2017,2,27.3,24.2,25.4,29.6,25.1,26.8,6:21:00 AM,5:59:00 PM,21.82,0.0,0.0,0,0,18.3,30.6,18,5.02,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-05,1,2017,0.0
1/6/2017,51,27.5,23.9,25.4,29.1,25.1,26.7,6:21:00 AM,6:00:00 PM,16.92,0.2,0.2,0,2,18.2,29.9,23,4.29,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-06,1,2017,0.0
1/7/2017,2,26.8,23.8,25.0,28.8,24.4,25.8,6:21:00 AM,6:00:00 PM,22.71,0.0,0.0,0,0,19.8,32.8,25,5.33,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-07,1,2017,0.2
1/8/2017,2,26.8,23.9,25.0,28.1,24.2,25.7,6:22:00 AM,6:01:00 PM,18.39,0.0,0.0,0,0,14.8,24.8,27,4.72,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-08,1,2017,0.0
1/9/2017,2,27.5,23.7,25.2,29.8,25.2,26.6,6:22:00 AM,6:01:00 PM,21.65,0.0,0.0,0,0,17.7,27.7,19,4.94,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-09,1,2017,0.0
1/10/2017,1,27.6,22.2,24.9,31.4,25.7,28.0,6:22:00 AM,6:02:00 PM,22.35,0.0,0.0,0,0,13.0,24.1,15,4.4,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-10,1,2017,0.0
1/11/2017,1,27.4,21.3,24.7,31.2,25.1,27.6,6:23:00 AM,6:02:00 PM,22.31,0.0,0.0,0,0,13.9,24.1,34,4.54,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-11,1,2017,0.0
1/12/2017,1,27.3,23.1,25.1,30.8,25.5,27.5,6:23:00 AM,6:03:00 PM,22.32,0.0,0.0,0,0,15.3,26.6,59,4.63,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-12,1,2017,0.0
1/13/2017,51,27.4,23.6,25.3,29.5,25.2,26.9,6:23:00 AM,6:03:00 PM,22.96,0.5,0.5,0,3,19.4,33.1,54,5.09,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-13,1,2017,0.0
1/14/2017,51,27.6,23.9,25.4,30.2,25.8,27.1,6:23:00 AM,6:04:00 PM,19.88,0.9,0.9,0,6,17.5,28.4,50,4.57,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-14,1,2017,0.5
1/15/2017,51,27.6,23.8,25.6,29.3,25.5,26.8,6:24:00 AM,6:04:00 PM,18.59,0.7,0.7,0,6,21.8,34.9,52,4.67,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-15,1,2017,0.9
1/16/2017,2,27.0,23.9,25.2,28.6,24.5,25.7,6:24:00 AM,6:05:00 PM,21.84,0.0,0.0,0,0,20.3,33.1,25,5.37,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-16,1,2017,0.7
1/17/2017,3,27.0,23.9,25.3,27.5,24.3,25.3,6:24:00 AM,6:05:00 PM,18.32,0.0,0.0,0,0,22.0,35.3,31,5.14,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-17,1,2017,0.0
1/18/2017,3,27.2,24.1,25.5,26.9,24.4,25.6,6:24:00 AM,6:06:00 PM,15.3,0.0,0.0,0,0,22.3,36.0,38,4.78,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-18,1,2017,0.0
1/19/2017,51,27.5,24.6,25.8,29.4,25.8,27.1,6:24:00 AM,6:06:00 PM,17.78,0.8,0.8,0,7,24.2,38.9,28,4.47,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-19,1,2017,0.0
1/20/2017,61,25.9,24.0,24.7,28.8,26.2,27.3,6:25:00 AM,6:07:00 PM,13.35,20.6,20.6,0,24,21.9,34.9,34,2.55,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-20,1,2017,0.8
1/21/2017,61,26.3,24.2,25.2,30.7,27.6,28.6,6:25:00 AM,6:07:00 PM,16.24,14.8,14.8,0,24,22.1,32.8,77,3.03,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-21,1,2017,20.6
1/22/2017,61,27.2,24.0,25.3,30.3,27.1,28.2,6:25:00 AM,6:07:00 PM,10.64,11.1,11.1,0,15,21.2,33.1,39,2.45,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-22,1,2017,14.8
1/23/2017,63,25.7,23.7,24.6,29.2,26.0,27.3,6:25:00 AM,6:08:00 PM,8.27,42.1,42.1,0,24,24.1,35.3,34,1.87,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-23,1,2017,11.1
1/24/2017,63,25.3,24.2,24.6,27.6,26.5,26.9,6:25:00 AM,6:08:00 PM,6.06,40.0,40.0,0,24,26.2,41.4,58,1.46,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-24,1,2017,42.1
1/25/2017,63,25.9,24.0,24.9,29.3,26.8,27.9,6:25:00 AM,6:09:00 PM,12.62,22.3,22.3,0,22,21.4,35.6,63,2.43,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-25,1,2017,40.0
1/26/2017,61,25.8,23.8,24.9,29.4,27.3,28.5,6:25:00 AM,6:09:00 PM,9.47,16.3,16.3,0,20,17.8,29.5,91,1.93,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-26,1,2017,22.3
1/27/2017,61,25.8,23.7,24.6,29.1,27.7,28.5,6:25:00 AM,6:09:00 PM,7.3,22.9,22.9,0,22,18.7,29.2,95,1.48,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-27,1,2017,16.3
1/28/2017,61,27.4,24.6,25.7,31.6,28.4,29.5,6:25:00 AM,6:10:00 PM,17.8,6.1,6.1,0,17,17.1,29.5,74,3.41,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-28,1,2017,22.9
1/29/2017,51,27.6,24.4,26.0,32.0,28.1,29.4,6:25:00 AM,6:10:00 PM,18.16,2.2,2.2,0,12,18.8,30.2,61,3.62,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-29,1,2017,6.1
1/30/2017,53,26.9,24.1,25.3,30.8,27.6,28.7,6:25:00 AM,6:10:00 PM,16.16,4.6,4.6,0,16,17.8,30.6,49,3.12,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-30,1,2017,2.2
1/31/2017,2,26.9,23.8,25.1,30.2,25.9,27.7,6:25:00 AM,6:11:00 PM,20.98,0.0,0.0,0,0,18.1,29.5,41,4.27,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-01-31,1,2017,4.6
2/1/2017,2,26.4,23.7,25.2,29.4,25.7,26.9,6:25:00 AM,6:11:00 PM,20.62,0.0,0.0,0,0,15.3,26.6,51,4.7,8.599998,81.20001,7,Sri Lanka,Trincomalee,2017-02-01,2,2017,0.0
